sentence_id,word_id,old_lemma,new_lemma
a1u-fragment04_78,,,
a1u-fragment04_80,,,
a1u-fragment04_81,,,
a1u-fragment04_84,,,
a1u-fragment04_90,,,
a1u-fragment04_91,,,
a1u-fragment04_92,,,
a1u-fragment04_96,,,
a1u-fragment04_98,,,
a1u-fragment04_100,,,
a1u-fragment04_101,,,
a1u-fragment04_108,,,
a1u-fragment04_110,,,
a1u-fragment04_112,,,
a1u-fragment04_115,,,
a1u-fragment04_119,,,
a1u-fragment04_120,,,
a1u-fragment04_121,,,
a1u-fragment04_122,,,
a1u-fragment04_125,,,
a1u-fragment04_128,,,
a1u-fragment04_130,,,
a1u-fragment04_131,,,
a1u-fragment04_135,,,
a1u-fragment04_136,,,
a1u-fragment04_137,,,
a1u-fragment04_139,,,
a1u-fragment04_143,,,
a1u-fragment04_144,,,
a1u-fragment04_148,,,
a1u-fragment04_151,,,
a1u-fragment04_153,,,
a1u-fragment04_157,,,
a1u-fragment04_158,,,
a1x-fragment03_156,,,
a1x-fragment03_160,,,
a1x-fragment03_161,,,
a1x-fragment03_162,,,
a1x-fragment04_164,,,
a1x-fragment04_165,,,
a1x-fragment04_168,,,
a1x-fragment05_174,,,
a1x-fragment05_179,,,
a1x-fragment05_181,,,
a1x-fragment05_182,,,
a1x-fragment05_186,,,
a1x-fragment05_187,,,
a2d-fragment05_27,,,
a2d-fragment05_28,,,
a2d-fragment05_31,,,
a2d-fragment05_33,,,
a2d-fragment05_38,,,
a2d-fragment05_39,,,
a2d-fragment05_40,,,
a2d-fragment05_41,,,
a2d-fragment05_43,,,
a2d-fragment05_45,,,
a2d-fragment05_48,,,
a2d-fragment05_49,,,
a2d-fragment05_51,,,
a2d-fragment05_52,,,
a2d-fragment05_53,,,
a2d-fragment05_54,,,
a2d-fragment05_56,,,
a2d-fragment05_57,,,
a2d-fragment05_58,,,
a2d-fragment05_62,,,
a2d-fragment05_63,,,
a2d-fragment05_66,,,
a2d-fragment05_67,,,
a2d-fragment05_68,,,
a2d-fragment05_73,,,
a2d-fragment05_74,,,
a2d-fragment05_84,,,
a2d-fragment05_85,,,
a2d-fragment05_87,,,
a2d-fragment05_88,,,
a2d-fragment05_89,,,
a31-fragment03_114,,,
a31-fragment03_115,,,
a31-fragment03_116,,,
a31-fragment03_117,,,
a31-fragment03_120,,,
a31-fragment03_122,,,
a31-fragment03_123,,,
a31-fragment03_127,,,
a31-fragment03_128,,,
a31-fragment03_130,,,
a31-fragment03_135,,,
a31-fragment03_137,,,
a31-fragment03_138,,,
a31-fragment03_141,,,
a31-fragment03_142,,,
a31-fragment03_144,,,
a31-fragment03_145,,,
a31-fragment03_146,,,
a31-fragment03_149,,,
a31-fragment03_150,,,
a36-fragment07_182,,,
a36-fragment07_184,,,
a36-fragment07_187,,,
a36-fragment07_189,,,
a36-fragment07_192,,,
a36-fragment07_195,,,
a36-fragment07_196,,,
a36-fragment07_197,,,
a36-fragment07_198,,,
a36-fragment07_199,,,
a36-fragment07_202,,,
a36-fragment07_203,,,
a38-fragment01_2,,,
a38-fragment01_5,,,
a38-fragment01_7,,,
a38-fragment01_8,,,
a38-fragment01_13,,,
a38-fragment01_14,,,
a38-fragment01_15,,,
a38-fragment01_20,,,
a38-fragment01_23,,,
a38-fragment01_24,,,
a38-fragment01_28,,,
a38-fragment01_31,,,
a38-fragment01_32,,,
a39-fragment01_2,,,
a39-fragment01_3,,,
a39-fragment01_8,,,
a39-fragment01_9,,,
a39-fragment01_12,,,
a39-fragment01_14,,,
a3c-fragment05_187,,,
a3c-fragment05_188,,,
a3c-fragment05_195,,,
a3c-fragment05_196,,,
a3c-fragment05_198,,,
a3c-fragment05_199,,,
a3c-fragment05_200,,,
a3c-fragment05_201,,,
a3c-fragment05_203,,,
a3c-fragment05_206,,,
a3c-fragment05_209,,,
a3c-fragment05_210,,,
a3c-fragment05_213,,,
a3c-fragment05_214,,,
a3c-fragment05_215,,,
a3c-fragment05_218,,,
a3c-fragment05_221,,,
a3c-fragment05_226,,,
a3c-fragment05_228,,,
a3c-fragment05_229,,,
a3c-fragment05_230,,,
a3c-fragment05_231,,,
a3c-fragment05_234,,,
a3c-fragment05_237,,,
a3c-fragment05_240,,,
a3c-fragment05_245,,,
a3c-fragment05_246,,,
a3c-fragment05_247,,,
a3c-fragment05_249,,,
a3c-fragment05_250,,,
a3c-fragment05_252,,,
a3c-fragment05_253,,,
a3c-fragment05_255,,,
a3e-fragment02_8,,,
a3e-fragment02_9,,,
a3e-fragment02_10,,,
a3e-fragment02_15,,,
a3e-fragment02_17,,,
a3e-fragment02_18,,,
a3e-fragment02_19,,,
a3e-fragment02_21,,,
a3e-fragment03_27,,,
a3e-fragment03_31,,,
a3e-fragment03_32,,,
a3e-fragment03_33,,,
a3e-fragment03_34,,,
a3e-fragment03_35,,,
a3e-fragment03_38,,,
a3e-fragment03_39,,,
a3e-fragment03_40,,,
a3e-fragment03_41,,,
a3e-fragment03_50,,,
a3e-fragment03_51,,,
a3e-fragment03_52,,,
a3e-fragment03_53,,,
a3e-fragment03_54,,,
a3e-fragment03_55,,,
a3e-fragment03_57,,,
a3e-fragment03_58,,,
a3k-fragment11_109,,,
a3k-fragment11_112,,,
a3k-fragment11_116,,,
a3k-fragment11_127,,,
a3k-fragment11_128,,,
a3k-fragment11_130,,,
a3k-fragment11_135,,,
a3k-fragment11_136,,,
a3k-fragment11_137,,,
a3k-fragment11_141,,,
a3k-fragment11_144,,,
a3k-fragment11_149,,,
a3k-fragment11_150,,,
a3k-fragment11_152,,,
a3k-fragment11_154,,,
a3k-fragment11_157,,,
a3k-fragment11_163,,,
a3m-fragment02_46,,,
a3m-fragment02_50,,,
a3m-fragment02_51,,,
a3m-fragment02_53,,,
a3m-fragment02_54,,,
a3m-fragment02_55,,,
a3m-fragment02_56,,,
a3m-fragment02_57,,,
a3m-fragment02_61,,,
a3m-fragment02_62,,,
a3m-fragment02_63,,,
a3m-fragment02_64,,,
a3m-fragment02_65,,,
a3m-fragment02_66,,,
a3m-fragment02_68,,,
a3m-fragment02_69,,,
a3m-fragment02_70,,,
a3m-fragment02_71,,,
a3m-fragment02_72,,,
a3m-fragment02_73,,,
a3m-fragment02_74,,,
a3m-fragment02_75,,,
a3m-fragment02_76,,,
a3m-fragment02_79,,,
a3m-fragment02_80,,,
a3m-fragment02_81,,,
a3m-fragment02_83,,,
a3m-fragment02_84,,,
a3m-fragment02_85,,,
a3m-fragment02_86,,,
a3m-fragment02_87,,,
a3m-fragment02_88,,,
a3p-fragment09_160,,,
a3p-fragment09_161,,,
a3p-fragment09_163,,,
a3p-fragment09_168,,,
a3p-fragment09_170,,,
a3p-fragment09_171,,,
a3p-fragment09_172,,,
a3p-fragment09_173,,,
a3p-fragment09_176,,,
a3p-fragment09_178,,,
a3p-fragment09_180,,,
a3p-fragment09_182,,,
a3p-fragment09_183,,,
a3p-fragment09_184,,,
a3p-fragment09_185,,,
a3p-fragment09_186,,,
a3p-fragment09_188,,,
a3p-fragment09_189,,,
a3p-fragment09_191,,,
a3p-fragment09_194,,,
a3p-fragment09_195,,,
a3p-fragment09_196,,,
a3p-fragment09_199,,,
a3p-fragment09_201,,,
a3p-fragment09_202,,,
a3p-fragment09_203,,,
a3p-fragment09_204,,,
a4d-fragment02_72,,,
a4d-fragment02_73,,,
a4d-fragment02_74,,,
a4d-fragment02_75,,,
a4d-fragment02_76,,,
a4d-fragment02_78,,,
a4d-fragment02_79,,,
a4d-fragment02_82,,,
a4d-fragment02_83,,,
a4d-fragment02_90,,,
a4d-fragment02_91,,,
a4d-fragment02_92,,,
a4d-fragment02_96,,,
a4d-fragment02_98,,,
a4d-fragment02_99,,,
a4d-fragment02_102,,,
a4d-fragment02_104,,,
a4d-fragment02_106,,,
a4d-fragment02_107,,,
a4d-fragment02_108,,,
a4d-fragment02_109,,,
a4d-fragment02_110,,,
a4d-fragment02_112,,,
a4d-fragment02_115,,,
a4d-fragment02_116,,,
a4d-fragment02_117,,,
a4d-fragment02_118,,,
a5e-fragment06_145,,,
a5e-fragment06_146,,,
a5e-fragment06_150,,,
a5e-fragment06_153,,,
a5e-fragment06_154,,,
a5e-fragment06_157,,,
a5e-fragment06_167,,,
a5e-fragment06_168,,,
a5e-fragment06_170,,,
a5e-fragment06_174,,,
a5e-fragment06_175,,,
a5e-fragment06_176,,,
a5e-fragment06_178,,,
a5e-fragment06_179,,,
a5e-fragment06_180,,,
a5e-fragment06_183,,,
a5e-fragment06_185,,,
a5e-fragment06_187,,,
a5e-fragment06_188,,,
a5e-fragment06_190,,,
a5e-fragment06_192,,,
a5e-fragment06_195,,,
a5e-fragment06_196,,,
a5e-fragment06_197,,,
a5e-fragment06_198,,,
a5e-fragment06_200,,,
a5e-fragment06_201,,,
a6u-fragment02_165,,,
a6u-fragment02_167,,,
a6u-fragment02_172,,,
a6u-fragment02_175,,,
a6u-fragment02_176,,,
a6u-fragment02_178,,,
a6u-fragment02_179,,,
a6u-fragment02_181,,,
a6u-fragment02_182,,,
a6u-fragment02_185,,,
a6u-fragment02_186,,,
a6u-fragment02_188,,,
a6u-fragment02_189,,,
a6u-fragment02_190,,,
a6u-fragment02_191,,,
a6u-fragment02_193,,,
a6u-fragment02_195,,,
a6u-fragment02_196,,,
a6u-fragment02_197,,,
a6u-fragment02_198,,,
a6u-fragment02_202,,,
a6u-fragment02_203,,,
a6u-fragment02_204,,,
a6u-fragment02_207,,,
a6u-fragment02_210,,,
a6u-fragment02_214,,,
a6u-fragment02_216,,,
a6u-fragment02_217,,,
a6u-fragment02_218,,,
a6u-fragment02_223,,,
a6u-fragment02_224,,,
a6u-fragment02_225,,,
a6u-fragment02_227,,,
a6u-fragment02_229,,,
a6u-fragment02_230,,,
a6u-fragment02_234,,,
a6u-fragment02_236,,,
a6u-fragment02_237,,,
a6u-fragment02_240,,,
a6u-fragment02_241,,,
a6u-fragment02_244,,,
a6u-fragment02_245,,,
a6u-fragment02_247,,,
a6u-fragment02_252,,,
a6u-fragment02_254,,,
a6u-fragment02_255,,,
a6u-fragment02_256,,,
a6u-fragment02_263,,,
a6u-fragment02_267,,,
a6u-fragment02_269,,,
a6u-fragment02_273,,,
a6u-fragment02_275,,,
a6u-fragment02_276,,,
a6u-fragment02_278,,,
a6u-fragment02_279,,,
a6u-fragment02_280,,,
a6u-fragment02_281,,,
a6u-fragment02_282,,,
a6u-fragment02_284,,,
a6u-fragment02_286,,,
a6u-fragment02_287,,,
a6u-fragment02_290,,,
a6u-fragment02_291,,,
a6u-fragment02_293,,,
a6u-fragment02_294,,,
a6u-fragment02_295,,,
a6u-fragment02_296,,,
a6u-fragment02_297,,,
a6u-fragment02_300,,,
a6u-fragment02_301,,,
a6u-fragment02_304,,,
a7s-fragment03_39,,,
a7s-fragment03_42,,,
a7s-fragment03_43,,,
a7s-fragment03_44,,,
a7s-fragment03_51,,,
a7s-fragment03_53,,,
a7s-fragment03_55,,,
a7s-fragment03_59,,,
a7s-fragment03_62,,,
a7s-fragment03_63,,,
a7s-fragment03_67,,,
a7s-fragment03_69,,,
a7s-fragment03_72,,,
a7s-fragment03_73,,,
a7s-fragment03_74,,,
a7s-fragment03_75,,,
a7s-fragment03_77,,,
a7s-fragment03_78,,,
a7s-fragment03_79,,,
a7t-fragment01_3,,,
a7t-fragment01_5,,,
a7t-fragment01_6,,,
a7t-fragment01_8,,,
a7t-fragment01_9,,,
a7t-fragment01_10,,,
a7t-fragment01_11,,,
a7t-fragment01_15,,,
a7t-fragment01_20,,,
a7t-fragment01_21,,,
a7t-fragment01_22,,,
a7t-fragment01_23,,,
a7t-fragment01_26,,,
a7t-fragment01_28,,,
a7t-fragment01_29,,,
a7t-fragment01_32,,,
a7t-fragment01_33,,,
a7t-fragment01_42,,,
a7w-fragment01_2,,,
a7w-fragment01_4,,,
a7w-fragment01_5,,,
a7w-fragment01_6,,,
a7w-fragment01_8,,,
a7w-fragment01_12,,,
a7w-fragment01_13,,,
a7w-fragment01_17,,,
a7w-fragment01_19,,,
a7w-fragment01_20,,,
a7w-fragment01_21,,,
a7w-fragment01_22,,,
a7w-fragment01_27,,,
a7w-fragment01_31,,,
a7w-fragment01_32,,,
a7w-fragment01_33,,,
a7w-fragment01_35,,,
a7w-fragment01_36,,,
a7w-fragment01_41,,,
a7w-fragment01_42,,,
a7w-fragment01_43,,,
a7w-fragment01_44,,,
a7w-fragment01_46,,,
a7w-fragment01_47,,,
a7w-fragment01_51,,,
a7w-fragment01_52,,,
a7w-fragment01_54,,,
a7w-fragment01_56,,,
a7w-fragment01_58,,,
a7w-fragment01_60,,,
a7w-fragment01_61,,,
a7w-fragment01_63,,,
a7w-fragment01_66,,,
a7w-fragment01_67,,,
a7w-fragment01_70,,,
a7w-fragment01_71,,,
a7w-fragment01_74,,,
a7w-fragment01_78,,,
a7y-fragment03_171,,,
a7y-fragment03_173,,,
a7y-fragment03_179,,,
a7y-fragment03_188,,,
a7y-fragment03_190,,,
a7y-fragment03_191,,,
a7y-fragment03_193,,,
a7y-fragment03_196,,,
a7y-fragment03_198,,,
a7y-fragment03_199,,,
a7y-fragment03_200,,,
a7y-fragment03_203,,,
a7y-fragment03_205,,,
a80-fragment15_274,,,
a80-fragment15_277,,,
a80-fragment15_278,,,
a80-fragment15_280,,,
a80-fragment15_281,,,
a80-fragment15_282,,,
a80-fragment15_283,,,
a80-fragment15_284,,,
a80-fragment15_287,,,
a80-fragment15_291,,,
a80-fragment15_292,,,
a80-fragment15_293,,,
a80-fragment15_296,,,
a80-fragment15_298,,,
a80-fragment15_300,,,
a8m-fragment02_64,,,
a8m-fragment02_65,,,
a8m-fragment02_66,,,
a8m-fragment02_69,,,
a8m-fragment02_70,,,
a8m-fragment02_72,,,
a8m-fragment02_76,,,
a8n-fragment19_309,,,
a8n-fragment19_311,,,
a8n-fragment19_314,,,
a8n-fragment19_317,,,
a8n-fragment19_319,,,
a8n-fragment19_321,,,
a8n-fragment19_324,,,
a8n-fragment19_327,,,
a8n-fragment19_328,,,
a8n-fragment19_329,,,
a8n-fragment19_331,,,
a8n-fragment19_333,,,
a8n-fragment19_336,,,
a8n-fragment19_340,,,
a8n-fragment19_342,,,
a8n-fragment19_343,,,
a8n-fragment19_345,,,
a8n-fragment19_346,,,
a8n-fragment19_349,,,
a8n-fragment19_350,,,
a8n-fragment19_352,,,
a8r-fragment02_24,,,
a8r-fragment02_27,,,
a8r-fragment02_31,,,
a8r-fragment02_37,,,
a8r-fragment02_40,,,
a8r-fragment02_42,,,
a8r-fragment02_45,,,
a8r-fragment02_46,,,
a8r-fragment02_49,,,
a8r-fragment02_51,,,
a8r-fragment02_52,,,
a8r-fragment02_55,,,
a8r-fragment02_56,,,
a8r-fragment02_57,,,
a8r-fragment02_58,,,
a8r-fragment02_59,,,
a8r-fragment02_60,,,
a8r-fragment02_61,,,
a8r-fragment02_65,,,
a8r-fragment02_67,,,
a8r-fragment02_68,,,
a8r-fragment02_71,,,
a8u-fragment14_316,,,
a8u-fragment14_317,,,
a8u-fragment14_318,,,
a8u-fragment14_319,,,
a8u-fragment14_324,,,
a8u-fragment14_325,,,
a8u-fragment14_326,,,
a8u-fragment14_327,,,
a8u-fragment14_329,,,
a8u-fragment14_330,,,
a8u-fragment14_331,,,
a8u-fragment14_334,,,
a8u-fragment14_335,,,
a8u-fragment14_340,,,
a8u-fragment14_341,,,
a8u-fragment14_343,,,
a8u-fragment14_344,,,
a8u-fragment14_345,,,
a8u-fragment14_352,,,
a8u-fragment14_353,,,
a8u-fragment14_354,,,
a8u-fragment14_356,,,
a8u-fragment14_358,,,
a8u-fragment14_359,,,
a8u-fragment14_360,,,
a8u-fragment14_363,,,
a8u-fragment14_364,,,
a98-fragment03_54,,,
a98-fragment03_56,,,
a98-fragment03_57,,,
a98-fragment03_62,,,
a98-fragment03_66,,,
a98-fragment03_67,,,
a98-fragment03_68,,,
a98-fragment03_69,,,
a98-fragment03_70,,,
a98-fragment03_72,,,
a98-fragment03_74,,,
a98-fragment03_75,,,
a98-fragment03_76,,,
a98-fragment03_77,,,
a98-fragment03_78,,,
a98-fragment03_82,,,
a9j-fragment01_1,,,
a9j-fragment01_2,,,
a9j-fragment01_3,,,
a9j-fragment01_5,,,
a9j-fragment01_7,,,
a9j-fragment01_11,,,
a9j-fragment01_14,,,
a9j-fragment01_19,,,
a9j-fragment01_21,,,
a9j-fragment01_27,,,
a9j-fragment01_28,,,
a9j-fragment01_29,,,
a9j-fragment01_35,,,
a9j-fragment01_37,,,
a9j-fragment01_39,,,
a9j-fragment01_41,,,
a9j-fragment01_42,,,
a9j-fragment01_43,,,
a9j-fragment01_44,,,
a9j-fragment01_46,,,
a9j-fragment01_49,,,
a9j-fragment01_50,,,
a9j-fragment01_52,,,
a9j-fragment01_55,,,
a9j-fragment01_56,,,
a9j-fragment01_58,,,
a9j-fragment01_59,,,
a9j-fragment01_63,,,
a9j-fragment01_68,,,
a9j-fragment01_69,,,
a9j-fragment01_70,,,
a9j-fragment01_72,,,
aa3-fragment08_214,,,
aa3-fragment08_216,,,
aa3-fragment08_219,,,
aa3-fragment08_220,,,
aa3-fragment08_223,,,
aa3-fragment08_224,,,
aa3-fragment08_225,,,
aa3-fragment08_226,,,
aa3-fragment08_229,,,
aa3-fragment08_230,,,
aa3-fragment08_231,,,
aa3-fragment08_232,,,
aa3-fragment08_233,,,
aa3-fragment08_234,,,
aa3-fragment08_235,,,
aa3-fragment08_236,,,
aa3-fragment08_237,,,
aa3-fragment08_239,,,
aa3-fragment08_240,,,
aa3-fragment08_241,,,
aa3-fragment08_243,,,
aa3-fragment08_244,,,
aa3-fragment08_245,,,
aa3-fragment08_248,,,
aa3-fragment08_250,,,
aa3-fragment08_251,,,
ab9-fragment03_796,,,
ab9-fragment03_797,,,
ab9-fragment03_802,,,
ab9-fragment03_803,,,
ab9-fragment03_805,,,
ab9-fragment03_809,,,
ab9-fragment03_810,,,
ab9-fragment03_813,,,
ab9-fragment03_814,,,
ab9-fragment03_816,,,
ab9-fragment03_818,,,
ab9-fragment03_821,,,
ab9-fragment03_822,,,
ab9-fragment03_828,,,
ab9-fragment03_830,,,
ab9-fragment03_831,,,
ab9-fragment03_832,,,
ab9-fragment03_833,,,
ab9-fragment03_841,,,
ab9-fragment03_843,,,
ab9-fragment03_844,,,
ab9-fragment03_845,,,
ab9-fragment03_847,,,
ab9-fragment03_848,,,
ab9-fragment03_849,,,
ab9-fragment03_853,,,
ab9-fragment03_854,,,
ab9-fragment03_855,,,
ab9-fragment03_856,,,
ab9-fragment03_857,,,
ab9-fragment03_858,,,
ab9-fragment03_859,,,
ab9-fragment03_863,,,
ab9-fragment03_864,,,
ab9-fragment03_867,,,
ab9-fragment03_868,,,
ab9-fragment03_870,,,
ab9-fragment03_874,,,
ab9-fragment03_881,,,
ab9-fragment03_883,,,
ab9-fragment03_886,,,
ab9-fragment03_888,,,
ab9-fragment03_891,,,
ab9-fragment03_894,,,
ab9-fragment03_897,,,
ab9-fragment03_898,,,
ab9-fragment03_899,,,
ab9-fragment03_901,,,
ab9-fragment03_904,,,
ab9-fragment03_906,,,
ab9-fragment03_908,,,
ab9-fragment03_910,,,
ab9-fragment03_913,,,
ab9-fragment03_924,,,
ab9-fragment03_925,,,
ab9-fragment03_926,,,
ab9-fragment03_927,,,
ab9-fragment03_932,,,
ab9-fragment03_933,,,
ab9-fragment03_934,,,
ab9-fragment03_936,,,
ab9-fragment03_938,,,
ab9-fragment03_941,,,
ab9-fragment03_942,,,
ab9-fragment03_943,,,
ab9-fragment03_945,,,
ab9-fragment03_946,,,
ab9-fragment03_947,,,
ab9-fragment03_948,,,
ab9-fragment03_949,,,
ab9-fragment03_953,,,
ab9-fragment03_954,,,
ab9-fragment03_955,,,
ab9-fragment03_956,,,
ab9-fragment03_959,,,
ab9-fragment03_961,,,
ab9-fragment03_962,,,
ab9-fragment03_963,,,
ab9-fragment03_964,,,
ab9-fragment03_968,,,
ab9-fragment03_973,,,
ab9-fragment03_974,,,
ab9-fragment03_977,,,
ab9-fragment03_978,,,
ab9-fragment03_984,,,
ab9-fragment03_987,,,
ab9-fragment03_992,,,
ab9-fragment03_996,,,
ab9-fragment03_998,,,
ab9-fragment03_1001,,,
