sentence_id,word_id,old_lemma,new_lemma
a1l-fragment01_52,,,
a1m-fragment01_2,,,
a1m-fragment01_4,,,
a1m-fragment01_6,,,
a1m-fragment01_7,,,
a1m-fragment01_9,,,
a1m-fragment01_11,,,
a1m-fragment01_12,,,
a1m-fragment01_20,,,
a1m-fragment01_22,,,
a1m-fragment01_23,,,
a1m-fragment01_24,,,
a1m-fragment01_27,,,
a1m-fragment01_30,,,
a1m-fragment01_34,,,
a1m-fragment01_42,,,
a1m-fragment01_44,,,
a1m-fragment01_45,,,
a1m-fragment01_46,,,
a1m-fragment01_47,,,
a1m-fragment01_48,,,
a1m-fragment01_50,,,
a1m-fragment01_53,,,
a1m-fragment01_57,,,
a1m-fragment01_59,,,
a1n-fragment09_206,,,
a1n-fragment09_214,,,
a1n-fragment09_215,,,
a1n-fragment09_218,,,
a1n-fragment09_224,,,
a1n-fragment09_227,,,
a1n-fragment09_228,,,
a1n-fragment09_229,,,
a1n-fragment09_233,,,
a1n-fragment18_336,,,
a1n-fragment18_340,,,
a1n-fragment18_342,,,
a1n-fragment18_346,,,
a1n-fragment18_347,,,
a1n-fragment18_349,,,
a1n-fragment18_350,,,
a1n-fragment18_351,,,
a1n-fragment18_352,,,
a1n-fragment18_354,,,
a1n-fragment18_355,,,
a1n-fragment18_358,,,
a1n-fragment18_359,,,
a1n-fragment18_360,,,
a1n-fragment18_363,,,
a1n-fragment18_364,,,
a1n-fragment18_368,,,
a1n-fragment18_369,,,
a1n-fragment18_370,,,
a1n-fragment18_372,,,
a1n-fragment18_374,,,
a1n-fragment18_375,,,
a1p-fragment01_1,,,
a1p-fragment01_2,,,
a1p-fragment01_4,,,
a1p-fragment01_10,,,
a1p-fragment01_14,,,
a1p-fragment01_17,,,
a1p-fragment01_18,,,
a1p-fragment01_20,,,
a1p-fragment01_21,,,
a1p-fragment01_22,,,
a1p-fragment03_57,,,
a1p-fragment03_59,,,
a1p-fragment03_60,,,
a1p-fragment03_61,,,
a1p-fragment03_63,,,
a1p-fragment03_64,,,
a1p-fragment03_65,,,
a1p-fragment03_67,,,
a1p-fragment03_68,,,
a1p-fragment03_70,,,
a1p-fragment03_72,,,
a1p-fragment03_76,,,
a1p-fragment03_77,,,
a1p-fragment03_80,,,
a1p-fragment03_83,,,
a1p-fragment03_84,,,
a1u-fragment04_55,,,
a1u-fragment04_56,,,
a1u-fragment04_57,,,
a1u-fragment04_61,,,
a1u-fragment04_66,,,
a1u-fragment04_67,,,
a1u-fragment04_70,,,
a1u-fragment04_71,,,
a1u-fragment04_73,,,
a1u-fragment04_75,,,
a1u-fragment04_76,,,
a1u-fragment04_80,,,
a1u-fragment04_83,,,
a1u-fragment04_84,,,
a1u-fragment04_86,,,
a1u-fragment04_87,,,
a1u-fragment04_88,,,
a1u-fragment04_91,,,
a1u-fragment04_93,,,
a1u-fragment04_102,,,
a1u-fragment04_103,,,
a1u-fragment04_105,,,
a1u-fragment04_106,,,
a1u-fragment04_108,,,
a1u-fragment04_109,,,
a1u-fragment04_110,,,
a1u-fragment04_111,,,
a1u-fragment04_114,,,
a1u-fragment04_115,,,
a1u-fragment04_119,,,
a1u-fragment04_121,,,
a1u-fragment04_122,,,
a1u-fragment04_123,,,
a1u-fragment04_124,,,
a1u-fragment04_125,,,
a1u-fragment04_128,,,
a1u-fragment04_129,,,
a1u-fragment04_131,,,
a1u-fragment04_132,,,
a1u-fragment04_133,,,
a1u-fragment04_135,,,
a1u-fragment04_136,,,
a1u-fragment04_142,,,
a1u-fragment04_143,,,
a1u-fragment04_144,,,
a1u-fragment04_146,,,
a1u-fragment04_150,,,
a1u-fragment04_151,,,
a1u-fragment04_154,,,
a1u-fragment04_155,,,
a1u-fragment04_156,,,
a1u-fragment04_157,,,
a1x-fragment03_154,,,
a1x-fragment03_156,,,
a1x-fragment03_159,,,
a1x-fragment03_160,,,
a1x-fragment04_163,,,
a1x-fragment04_164,,,
a1x-fragment04_165,,,
a1x-fragment04_171,,,
a1x-fragment04_173,,,
a1x-fragment05_177,,,
a1x-fragment05_178,,,
a1x-fragment05_179,,,
a1x-fragment05_181,,,
a1x-fragment05_182,,,
a1x-fragment05_184,,,
a1x-fragment05_185,,,
a1x-fragment05_186,,,
a2d-fragment05_27,,,
a2d-fragment05_31,,,
a2d-fragment05_35,,,
a2d-fragment05_39,,,
a2d-fragment05_41,,,
a2d-fragment05_43,,,
a2d-fragment05_46,,,
a2d-fragment05_48,,,
a2d-fragment05_51,,,
a2d-fragment05_55,,,
a2d-fragment05_58,,,
a2d-fragment05_59,,,
a2d-fragment05_61,,,
a2d-fragment05_62,,,
a2d-fragment05_66,,,
a2d-fragment05_70,,,
a2d-fragment05_71,,,
a2d-fragment05_73,,,
a2d-fragment05_75,,,
a2d-fragment05_76,,,
a2d-fragment05_80,,,
a2d-fragment05_81,,,
a2d-fragment05_82,,,
a2d-fragment05_84,,,
a2d-fragment05_87,,,
a2d-fragment05_88,,,
a31-fragment03_115,,,
a31-fragment03_116,,,
a31-fragment03_126,,,
a31-fragment03_127,,,
a31-fragment03_129,,,
a31-fragment03_131,,,
a31-fragment03_133,,,
a31-fragment03_135,,,
a31-fragment03_136,,,
a31-fragment03_137,,,
a31-fragment03_139,,,
a31-fragment03_140,,,
a31-fragment03_143,,,
a31-fragment03_147,,,
a31-fragment03_149,,,
a36-fragment07_180,,,
a36-fragment07_182,,,
a36-fragment07_183,,,
a36-fragment07_186,,,
a36-fragment07_187,,,
a36-fragment07_192,,,
a36-fragment07_193,,,
a36-fragment07_195,,,
a36-fragment07_196,,,
a36-fragment07_199,,,
a36-fragment07_201,,,
a36-fragment07_204,,,
a36-fragment07_206,,,
a38-fragment01_2,,,
a38-fragment01_3,,,
a38-fragment01_7,,,
a38-fragment01_8,,,
a38-fragment01_9,,,
a38-fragment01_10,,,
a38-fragment01_13,,,
a38-fragment01_15,,,
a38-fragment01_18,,,
a38-fragment01_19,,,
a38-fragment01_20,,,
a38-fragment01_24,,,
a38-fragment01_25,,,
a38-fragment01_26,,,
a38-fragment01_30,,,
a38-fragment01_31,,,
a38-fragment01_32,,,
a38-fragment01_34,,,
a39-fragment01_3,,,
a39-fragment01_6,,,
a39-fragment01_9,,,
a39-fragment01_15,,,
a3c-fragment05_186,,,
a3c-fragment05_188,,,
a3c-fragment05_193,,,
a3c-fragment05_194,,,
a3c-fragment05_196,,,
a3c-fragment05_198,,,
a3c-fragment05_199,,,
a3c-fragment05_201,,,
a3c-fragment05_203,,,
a3c-fragment05_205,,,
a3c-fragment05_208,,,
a3c-fragment05_210,,,
a3c-fragment05_212,,,
a3c-fragment05_213,,,
a3c-fragment05_214,,,
a3c-fragment05_215,,,
a3c-fragment05_216,,,
a3c-fragment05_218,,,
a3c-fragment05_220,,,
a3c-fragment05_221,,,
a3c-fragment05_222,,,
a3c-fragment05_226,,,
a3c-fragment05_232,,,
a3c-fragment05_233,,,
a3c-fragment05_234,,,
a3c-fragment05_237,,,
a3c-fragment05_239,,,
a3c-fragment05_243,,,
a3c-fragment05_244,,,
a3c-fragment05_245,,,
a3c-fragment05_246,,,
a3c-fragment05_248,,,
a3c-fragment05_249,,,
a3c-fragment05_250,,,
a3c-fragment05_251,,,
a3c-fragment05_252,,,
a3c-fragment05_255,,,
a3e-fragment02_7,,,
a3e-fragment02_9,,,
a3e-fragment02_10,,,
a3e-fragment02_11,,,
a3e-fragment02_15,,,
a3e-fragment02_18,,,
a3e-fragment02_20,,,
a3e-fragment02_21,,,
a3e-fragment03_24,,,
a3e-fragment03_26,,,
a3e-fragment03_27,,,
a3e-fragment03_32,,,
a3e-fragment03_34,,,
a3e-fragment03_37,,,
a3e-fragment03_39,,,
a3e-fragment03_40,,,
a3e-fragment03_41,,,
a3e-fragment03_46,,,
a3e-fragment03_48,,,
a3e-fragment03_49,,,
a3e-fragment03_51,,,
a3e-fragment03_54,,,
a3e-fragment03_55,,,
a3e-fragment03_56,,,
a3e-fragment03_57,,,
a3k-fragment11_109,,,
a3k-fragment11_111,,,
a3k-fragment11_113,,,
a3k-fragment11_117,,,
a3k-fragment11_119,,,
a3k-fragment11_121,,,
a3k-fragment11_122,,,
a3k-fragment11_126,,,
a3k-fragment11_128,,,
a3k-fragment11_131,,,
a3k-fragment11_132,,,
a3k-fragment11_133,,,
a3k-fragment11_134,,,
a3k-fragment11_135,,,
a3k-fragment11_137,,,
a3k-fragment11_138,,,
a3k-fragment11_140,,,
a3k-fragment11_143,,,
a3k-fragment11_144,,,
a3k-fragment11_145,,,
a3k-fragment11_148,,,
a3k-fragment11_149,,,
a3k-fragment11_156,,,
a3k-fragment11_159,,,
a3k-fragment11_164,,,
a3m-fragment02_47,,,
a3m-fragment02_48,,,
a3m-fragment02_50,,,
a3m-fragment02_52,,,
a3m-fragment02_53,,,
a3m-fragment02_54,,,
a3m-fragment02_57,,,
a3m-fragment02_58,,,
a3m-fragment02_59,,,
a3m-fragment02_61,,,
a3m-fragment02_62,,,
a3m-fragment02_63,,,
a3m-fragment02_65,,,
a3m-fragment02_67,,,
a3m-fragment02_68,,,
a3m-fragment02_74,,,
a3m-fragment02_75,,,
a3m-fragment02_76,,,
a3m-fragment02_77,,,
a3m-fragment02_79,,,
a3m-fragment02_83,,,
a3m-fragment02_85,,,
a3m-fragment02_88,,,
a3p-fragment09_159,,,
a3p-fragment09_160,,,
a3p-fragment09_161,,,
a3p-fragment09_165,,,
a3p-fragment09_168,,,
a3p-fragment09_170,,,
a3p-fragment09_172,,,
a3p-fragment09_174,,,
a3p-fragment09_175,,,
a3p-fragment09_176,,,
a3p-fragment09_178,,,
a3p-fragment09_180,,,
a3p-fragment09_181,,,
a3p-fragment09_183,,,
a3p-fragment09_185,,,
a3p-fragment09_187,,,
a3p-fragment09_190,,,
a3p-fragment09_192,,,
a3p-fragment09_194,,,
a3p-fragment09_195,,,
a3p-fragment09_196,,,
a3p-fragment09_197,,,
a3p-fragment09_198,,,
a3p-fragment09_201,,,
a4d-fragment02_74,,,
a4d-fragment02_75,,,
a4d-fragment02_80,,,
a4d-fragment02_81,,,
a4d-fragment02_87,,,
a4d-fragment02_89,,,
a4d-fragment02_90,,,
a4d-fragment02_91,,,
a4d-fragment02_95,,,
a4d-fragment02_100,,,
a4d-fragment02_101,,,
a4d-fragment02_103,,,
a4d-fragment02_106,,,
a4d-fragment02_114,,,
a4d-fragment02_117,,,
a4d-fragment02_122,,,
a5e-fragment06_145,,,
a5e-fragment06_146,,,
a5e-fragment06_147,,,
a5e-fragment06_149,,,
a5e-fragment06_150,,,
a5e-fragment06_151,,,
a5e-fragment06_154,,,
a5e-fragment06_156,,,
a5e-fragment06_157,,,
a5e-fragment06_160,,,
a5e-fragment06_161,,,
a5e-fragment06_163,,,
a5e-fragment06_164,,,
a5e-fragment06_165,,,
a5e-fragment06_166,,,
a5e-fragment06_168,,,
a5e-fragment06_169,,,
a5e-fragment06_171,,,
a5e-fragment06_172,,,
a5e-fragment06_173,,,
a5e-fragment06_174,,,
a5e-fragment06_175,,,
a5e-fragment06_176,,,
a5e-fragment06_177,,,
a5e-fragment06_180,,,
a5e-fragment06_184,,,
a5e-fragment06_185,,,
a5e-fragment06_186,,,
a5e-fragment06_189,,,
a5e-fragment06_191,,,
a5e-fragment06_192,,,
a5e-fragment06_193,,,
a5e-fragment06_201,,,
a6u-fragment02_164,,,
a6u-fragment02_168,,,
a6u-fragment02_170,,,
a6u-fragment02_171,,,
a6u-fragment02_173,,,
a6u-fragment02_176,,,
a6u-fragment02_177,,,
a6u-fragment02_179,,,
a6u-fragment02_180,,,
a6u-fragment02_182,,,
a6u-fragment02_183,,,
a6u-fragment02_184,,,
a6u-fragment02_186,,,
a6u-fragment02_190,,,
a6u-fragment02_191,,,
a6u-fragment02_194,,,
a6u-fragment02_198,,,
a6u-fragment02_200,,,
a6u-fragment02_203,,,
a6u-fragment02_204,,,
a6u-fragment02_206,,,
a6u-fragment02_207,,,
a6u-fragment02_209,,,
a6u-fragment02_212,,,
a6u-fragment02_215,,,
a6u-fragment02_216,,,
a6u-fragment02_218,,,
a6u-fragment02_219,,,
a6u-fragment02_223,,,
a6u-fragment02_230,,,
a6u-fragment02_232,,,
a6u-fragment02_233,,,
a6u-fragment02_235,,,
a6u-fragment02_238,,,
a6u-fragment02_239,,,
a6u-fragment02_240,,,
a6u-fragment02_241,,,
a6u-fragment02_242,,,
a6u-fragment02_243,,,
a6u-fragment02_244,,,
a6u-fragment02_246,,,
a6u-fragment02_248,,,
a6u-fragment02_249,,,
a6u-fragment02_252,,,
a6u-fragment02_253,,,
a6u-fragment02_257,,,
a6u-fragment02_260,,,
a6u-fragment02_263,,,
a6u-fragment02_264,,,
a6u-fragment02_265,,,
a6u-fragment02_271,,,
a6u-fragment02_272,,,
a6u-fragment02_274,,,
a6u-fragment02_285,,,
a6u-fragment02_286,,,
a6u-fragment02_288,,,
a6u-fragment02_289,,,
a6u-fragment02_291,,,
a6u-fragment02_293,,,
a6u-fragment02_294,,,
a6u-fragment02_298,,,
a6u-fragment02_305,,,
a7s-fragment03_44,,,
a7s-fragment03_48,,,
a7s-fragment03_49,,,
a7s-fragment03_50,,,
a7s-fragment03_56,,,
a7s-fragment03_58,,,
a7s-fragment03_59,,,
a7s-fragment03_60,,,
a7s-fragment03_64,,,
a7s-fragment03_69,,,
a7s-fragment03_70,,,
a7s-fragment03_71,,,
a7s-fragment03_72,,,
a7s-fragment03_74,,,
a7s-fragment03_76,,,
a7s-fragment03_77,,,
a7s-fragment03_79,,,
a7t-fragment01_2,,,
a7t-fragment01_3,,,
a7t-fragment01_4,,,
a7t-fragment01_6,,,
a7t-fragment01_8,,,
a7t-fragment01_9,,,
a7t-fragment01_10,,,
a7t-fragment01_11,,,
a7t-fragment01_13,,,
a7t-fragment01_14,,,
a7t-fragment01_15,,,
a7t-fragment01_16,,,
a7t-fragment01_17,,,
a7t-fragment01_18,,,
a7t-fragment01_20,,,
a7t-fragment01_26,,,
a7t-fragment01_27,,,
a7t-fragment01_29,,,
a7t-fragment01_31,,,
a7t-fragment01_33,,,
a7t-fragment01_34,,,
a7t-fragment01_38,,,
a7t-fragment01_39,,,
a7t-fragment01_40,,,
a7w-fragment01_1,,,
a7w-fragment01_2,,,
a7w-fragment01_3,,,
a7w-fragment01_4,,,
a7w-fragment01_7,,,
a7w-fragment01_10,,,
a7w-fragment01_19,,,
a7w-fragment01_21,,,
a7w-fragment01_23,,,
a7w-fragment01_27,,,
a7w-fragment01_28,,,
a7w-fragment01_29,,,
a7w-fragment01_32,,,
a7w-fragment01_34,,,
a7w-fragment01_38,,,
a7w-fragment01_40,,,
a7w-fragment01_44,,,
a7w-fragment01_47,,,
a7w-fragment01_52,,,
a7w-fragment01_55,,,
a7w-fragment01_56,,,
a7w-fragment01_57,,,
a7w-fragment01_59,,,
a7w-fragment01_60,,,
a7w-fragment01_64,,,
a7w-fragment01_65,,,
a7w-fragment01_67,,,
a7w-fragment01_68,,,
a7w-fragment01_69,,,
a7w-fragment01_70,,,
a7w-fragment01_71,,,
a7w-fragment01_74,,,
a7w-fragment01_76,,,
a7w-fragment01_78,,,
a7y-fragment03_173,,,
a7y-fragment03_174,,,
a7y-fragment03_176,,,
a7y-fragment03_178,,,
a7y-fragment03_179,,,
a7y-fragment03_181,,,
a7y-fragment03_185,,,
a7y-fragment03_186,,,
a7y-fragment03_192,,,
a7y-fragment03_193,,,
a7y-fragment03_195,,,
a7y-fragment03_196,,,
a7y-fragment03_199,,,
a7y-fragment03_200,,,
a7y-fragment03_202,,,
a7y-fragment03_203,,,
a7y-fragment03_204,,,
a7y-fragment03_205,,,
a7y-fragment03_206,,,
a7y-fragment03_210,,,
a80-fragment15_274,,,
a80-fragment15_275,,,
a80-fragment15_281,,,
a80-fragment15_282,,,
a80-fragment15_284,,,
a80-fragment15_286,,,
a80-fragment15_289,,,
a80-fragment15_293,,,
a80-fragment15_295,,,
a80-fragment15_296,,,
a8m-fragment02_60,,,
a8m-fragment02_63,,,
a8m-fragment02_65,,,
a8m-fragment02_66,,,
a8m-fragment02_70,,,
a8m-fragment02_71,,,
a8m-fragment02_72,,,
a8m-fragment02_75,,,
a8m-fragment02_76,,,
a8n-fragment19_311,,,
a8n-fragment19_315,,,
a8n-fragment19_316,,,
a8n-fragment19_319,,,
a8n-fragment19_320,,,
a8n-fragment19_323,,,
a8n-fragment19_324,,,
a8n-fragment19_328,,,
a8n-fragment19_334,,,
a8n-fragment19_337,,,
a8n-fragment19_340,,,
a8n-fragment19_341,,,
a8n-fragment19_343,,,
a8n-fragment19_344,,,
a8n-fragment19_346,,,
a8n-fragment19_348,,,
a8n-fragment19_349,,,
a8n-fragment19_351,,,
a8r-fragment02_21,,,
a8r-fragment02_22,,,
a8r-fragment02_23,,,
a8r-fragment02_24,,,
a8r-fragment02_26,,,
a8r-fragment02_28,,,
a8r-fragment02_29,,,
a8r-fragment02_32,,,
a8r-fragment02_33,,,
a8r-fragment02_35,,,
a8r-fragment02_36,,,
a8r-fragment02_37,,,
a8r-fragment02_41,,,
a8r-fragment02_45,,,
a8r-fragment02_47,,,
a8r-fragment02_48,,,
a8r-fragment02_50,,,
a8r-fragment02_52,,,
a8r-fragment02_55,,,
a8r-fragment02_62,,,
a8r-fragment02_65,,,
a8r-fragment02_66,,,
a8r-fragment02_72,,,
a8u-fragment14_316,,,
a8u-fragment14_318,,,
a8u-fragment14_320,,,
a8u-fragment14_322,,,
a8u-fragment14_324,,,
a8u-fragment14_325,,,
a8u-fragment14_328,,,
a8u-fragment14_329,,,
a8u-fragment14_330,,,
a8u-fragment14_331,,,
a8u-fragment14_332,,,
a8u-fragment14_334,,,
a8u-fragment14_335,,,
a8u-fragment14_336,,,
a8u-fragment14_339,,,
a8u-fragment14_343,,,
a8u-fragment14_344,,,
a8u-fragment14_345,,,
a8u-fragment14_347,,,
a8u-fragment14_348,,,
a8u-fragment14_350,,,
a8u-fragment14_354,,,
a8u-fragment14_355,,,
a8u-fragment14_358,,,
a8u-fragment14_359,,,
a8u-fragment14_361,,,
a8u-fragment14_364,,,
a98-fragment03_52,,,
a98-fragment03_53,,,
a98-fragment03_54,,,
a98-fragment03_56,,,
a98-fragment03_57,,,
a98-fragment03_59,,,
a98-fragment03_62,,,
a98-fragment03_63,,,
a98-fragment03_68,,,
a98-fragment03_69,,,
a98-fragment03_70,,,
a98-fragment03_71,,,
a98-fragment03_73,,,
a98-fragment03_76,,,
a98-fragment03_77,,,
a98-fragment03_78,,,
a98-fragment03_80,,,
a98-fragment03_82,,,
a9j-fragment01_3,,,
a9j-fragment01_5,,,
a9j-fragment01_9,,,
a9j-fragment01_12,,,
a9j-fragment01_13,,,
a9j-fragment01_15,,,
a9j-fragment01_16,,,
a9j-fragment01_18,,,
a9j-fragment01_22,,,
a9j-fragment01_24,,,
a9j-fragment01_25,,,
a9j-fragment01_26,,,
a9j-fragment01_27,,,
a9j-fragment01_28,,,
a9j-fragment01_30,,,
a9j-fragment01_31,,,
a9j-fragment01_32,,,
a9j-fragment01_33,,,
a9j-fragment01_34,,,
a9j-fragment01_35,,,
a9j-fragment01_39,,,
a9j-fragment01_41,,,
a9j-fragment01_42,,,
a9j-fragment01_43,,,
a9j-fragment01_44,,,
a9j-fragment01_45,,,
a9j-fragment01_46,,,
a9j-fragment01_50,,,
a9j-fragment01_53,,,
a9j-fragment01_57,,,
a9j-fragment01_58,,,
a9j-fragment01_60,,,
a9j-fragment01_62,,,
a9j-fragment01_63,,,
a9j-fragment01_64,,,
a9j-fragment01_66,,,
a9j-fragment01_70,,,
a9j-fragment01_72,,,
a9j-fragment01_73,,,
a9j-fragment01_76,,,
a9j-fragment01_77,,,
aa3-fragment08_213,,,
aa3-fragment08_214,,,
aa3-fragment08_215,,,
aa3-fragment08_216,,,
aa3-fragment08_217,,,
aa3-fragment08_218,,,
aa3-fragment08_220,,,
aa3-fragment08_221,,,
aa3-fragment08_224,,,
aa3-fragment08_225,,,
aa3-fragment08_226,,,
aa3-fragment08_227,,,
aa3-fragment08_228,,,
aa3-fragment08_232,,,
aa3-fragment08_233,,,
aa3-fragment08_238,,,
aa3-fragment08_240,,,
aa3-fragment08_241,,,
aa3-fragment08_243,,,
aa3-fragment08_247,,,
aa3-fragment08_248,,,
ab9-fragment03_792,,,
ab9-fragment03_799,,,
ab9-fragment03_800,,,
ab9-fragment03_801,,,
ab9-fragment03_803,,,
ab9-fragment03_804,,,
ab9-fragment03_805,,,
ab9-fragment03_806,,,
ab9-fragment03_807,,,
ab9-fragment03_808,,,
ab9-fragment03_809,,,
ab9-fragment03_812,,,
ab9-fragment03_813,,,
ab9-fragment03_814,,,
ab9-fragment03_819,,,
ab9-fragment03_823,,,
ab9-fragment03_825,,,
ab9-fragment03_827,,,
ab9-fragment03_830,,,
ab9-fragment03_832,,,
ab9-fragment03_834,,,
ab9-fragment03_835,,,
ab9-fragment03_836,,,
ab9-fragment03_837,,,
ab9-fragment03_839,,,
ab9-fragment03_840,,,
ab9-fragment03_843,,,
ab9-fragment03_845,,,
ab9-fragment03_846,,,
ab9-fragment03_849,,,
ab9-fragment03_853,,,
ab9-fragment03_855,,,
ab9-fragment03_856,,,
ab9-fragment03_857,,,
ab9-fragment03_858,,,
ab9-fragment03_859,,,
ab9-fragment03_861,,,
ab9-fragment03_862,,,
ab9-fragment03_863,,,
ab9-fragment03_865,,,
ab9-fragment03_872,,,
ab9-fragment03_875,,,
ab9-fragment03_876,,,
ab9-fragment03_877,,,
ab9-fragment03_881,,,
ab9-fragment03_884,,,
ab9-fragment03_885,,,
ab9-fragment03_888,,,
ab9-fragment03_890,,,
ab9-fragment03_895,,,
ab9-fragment03_896,,,
ab9-fragment03_897,,,
ab9-fragment03_899,,,
ab9-fragment03_900,,,
ab9-fragment03_910,,,
ab9-fragment03_912,,,
ab9-fragment03_914,,,
ab9-fragment03_915,,,
ab9-fragment03_916,,,
ab9-fragment03_917,,,
ab9-fragment03_919,,,
ab9-fragment03_923,,,
ab9-fragment03_924,,,
ab9-fragment03_926,,,
ab9-fragment03_929,,,
ab9-fragment03_930,,,
ab9-fragment03_931,,,
ab9-fragment03_938,,,
ab9-fragment03_939,,,
ab9-fragment03_940,,,
ab9-fragment03_942,,,
ab9-fragment03_943,,,
ab9-fragment03_944,,,
ab9-fragment03_949,,,
ab9-fragment03_950,,,
ab9-fragment03_951,,,
ab9-fragment03_954,,,
ab9-fragment03_956,,,
ab9-fragment03_957,,,
ab9-fragment03_958,,,
ab9-fragment03_959,,,
ab9-fragment03_962,,,
ab9-fragment03_963,,,
ab9-fragment03_965,,,
ab9-fragment03_966,,,
ab9-fragment03_967,,,
ab9-fragment03_970,,,
ab9-fragment03_977,,,
ab9-fragment03_979,,,
ab9-fragment03_980,,,
ab9-fragment03_982,,,
ab9-fragment03_984,,,
ab9-fragment03_986,,,
ab9-fragment03_988,,,
ab9-fragment03_990,,,
ab9-fragment03_995,,,
