sentence_id,word_id,old_lemma,new_lemma
a1h-fragment06_115,,,
a1h-fragment06_118,,,
a1h-fragment06_120,,,
a1h-fragment06_122,,,
a1h-fragment06_127,,,
a1h-fragment06_130,,,
a1h-fragment06_131,,,
a1h-fragment06_135,,,
a1h-fragment06_136,,,
a1h-fragment06_138,,,
a1h-fragment06_139,,,
a1h-fragment06_141,,,
a1h-fragment06_143,,,
a1j-fragment33_495,,,
a1j-fragment33_496,,,
a1j-fragment33_498,,,
a1j-fragment33_501,,,
a1j-fragment33_502,,,
a1j-fragment33_508,,,
a1j-fragment33_509,,,
a1j-fragment33_510,,,
a1j-fragment33_511,,,
a1j-fragment33_513,,,
a1j-fragment33_514,,,
a1j-fragment33_515,,,
a1j-fragment33_517,,,
a1j-fragment33_518,,,
a1j-fragment33_521,,,
a1j-fragment33_522,,,
a1j-fragment33_524,,,
a1j-fragment33_526,,,
a1j-fragment33_527,,,
a1j-fragment33_528,,,
a1j-fragment33_529,,,
a1j-fragment33_530,,,
a1j-fragment33_531,,,
a1j-fragment33_532,,,
a1j-fragment34_540,,,
a1j-fragment34_541,,,
a1j-fragment34_543,,,
a1j-fragment34_544,,,
a1j-fragment34_546,,,
a1j-fragment34_548,,,
a1j-fragment34_551,,,
a1j-fragment34_552,,,
a1j-fragment34_553,,,
a1j-fragment34_554,,,
a1j-fragment34_556,,,
a1k-fragment02_28,,,
a1k-fragment02_30,,,
a1k-fragment02_31,,,
a1k-fragment02_36,,,
a1k-fragment02_37,,,
a1k-fragment02_40,,,
a1k-fragment02_41,,,
a1k-fragment02_42,,,
a1k-fragment02_43,,,
a1k-fragment02_44,,,
a1k-fragment02_45,,,
a1k-fragment02_48,,,
a1k-fragment02_51,,,
a1k-fragment02_53,,,
a1k-fragment02_55,,,
a1k-fragment02_56,,,
a1k-fragment02_57,,,
a1k-fragment02_62,,,
a1k-fragment02_63,,,
a1k-fragment02_64,,,
a1k-fragment02_65,,,
a1k-fragment02_66,,,
a1k-fragment02_70,,,
a1k-fragment02_72,,,
a1k-fragment02_73,,,
a1k-fragment02_74,,,
a1k-fragment02_75,,,
a1k-fragment02_76,,,
a1k-fragment02_78,,,
a1k-fragment02_79,,,
a1k-fragment02_81,,,
a1k-fragment02_82,,,
a1l-fragment01_3,,,
a1l-fragment01_6,,,
a1l-fragment01_7,,,
a1l-fragment01_9,,,
a1l-fragment01_11,,,
a1l-fragment01_12,,,
a1l-fragment01_18,,,
a1l-fragment01_19,,,
a1l-fragment01_20,,,
a1l-fragment01_23,,,
a1l-fragment01_26,,,
a1l-fragment01_29,,,
a1l-fragment01_33,,,
a1l-fragment01_37,,,
a1l-fragment01_38,,,
a1l-fragment01_40,,,
a1l-fragment01_41,,,
a1l-fragment01_44,,,
a1l-fragment01_46,,,
a1l-fragment01_47,,,
a1l-fragment01_49,,,
a1l-fragment01_51,,,
a1l-fragment01_52,,,
a1l-fragment01_53,,,
a1l-fragment01_54,,,
a1m-fragment01_1,,,
a1m-fragment01_3,,,
a1m-fragment01_4,,,
a1m-fragment01_6,,,
a1m-fragment01_7,,,
a1m-fragment01_9,,,
a1m-fragment01_10,,,
a1m-fragment01_15,,,
a1m-fragment01_16,,,
a1m-fragment01_17,,,
a1m-fragment01_18,,,
a1m-fragment01_19,,,
a1m-fragment01_21,,,
a1m-fragment01_22,,,
a1m-fragment01_23,,,
a1m-fragment01_28,,,
a1m-fragment01_30,,,
a1m-fragment01_32,,,
a1m-fragment01_33,,,
a1m-fragment01_36,,,
a1m-fragment01_38,,,
a1m-fragment01_39,,,
a1m-fragment01_40,,,
a1m-fragment01_41,,,
a1m-fragment01_42,,,
a1m-fragment01_44,,,
a1m-fragment01_45,,,
a1m-fragment01_46,,,
a1m-fragment01_47,,,
a1m-fragment01_48,,,
a1m-fragment01_58,,,
a1m-fragment01_59,,,
a1n-fragment09_204,,,
a1n-fragment09_207,,,
a1n-fragment09_211,,,
a1n-fragment09_212,,,
a1n-fragment09_213,,,
a1n-fragment09_214,,,
a1n-fragment09_216,,,
a1n-fragment09_217,,,
a1n-fragment09_218,,,
a1n-fragment09_219,,,
a1n-fragment09_221,,,
a1n-fragment09_223,,,
a1n-fragment09_225,,,
a1n-fragment09_226,,,
a1n-fragment09_228,,,
a1n-fragment09_229,,,
a1n-fragment09_230,,,
a1n-fragment09_231,,,
a1n-fragment09_232,,,
a1n-fragment09_233,,,
a1n-fragment18_337,,,
a1n-fragment18_341,,,
a1n-fragment18_342,,,
a1n-fragment18_346,,,
a1n-fragment18_347,,,
a1n-fragment18_349,,,
a1n-fragment18_351,,,
a1n-fragment18_352,,,
a1n-fragment18_353,,,
a1n-fragment18_355,,,
a1n-fragment18_356,,,
a1n-fragment18_358,,,
a1n-fragment18_362,,,
a1n-fragment18_363,,,
a1n-fragment18_365,,,
a1n-fragment18_368,,,
a1n-fragment18_369,,,
a1n-fragment18_370,,,
a1n-fragment18_371,,,
a1p-fragment01_3,,,
a1p-fragment01_4,,,
a1p-fragment01_5,,,
a1p-fragment01_6,,,
a1p-fragment01_8,,,
a1p-fragment01_11,,,
a1p-fragment01_13,,,
a1p-fragment01_14,,,
a1p-fragment01_15,,,
a1p-fragment01_17,,,
a1p-fragment01_18,,,
a1p-fragment01_19,,,
a1p-fragment01_20,,,
a1p-fragment01_22,,,
a1p-fragment01_23,,,
a1p-fragment01_25,,,
a1p-fragment03_57,,,
a1p-fragment03_60,,,
a1p-fragment03_61,,,
a1p-fragment03_62,,,
a1p-fragment03_64,,,
a1p-fragment03_65,,,
a1p-fragment03_66,,,
a1p-fragment03_69,,,
a1p-fragment03_71,,,
a1p-fragment03_75,,,
a1p-fragment03_77,,,
a1p-fragment03_78,,,
a1p-fragment03_81,,,
a1u-fragment04_55,,,
a1u-fragment04_57,,,
a1u-fragment04_58,,,
a1u-fragment04_59,,,
a1u-fragment04_60,,,
a1u-fragment04_63,,,
a1u-fragment04_66,,,
a1u-fragment04_67,,,
a1u-fragment04_69,,,
a1u-fragment04_70,,,
a1u-fragment04_71,,,
a1u-fragment04_73,,,
a1u-fragment04_74,,,
a1u-fragment04_75,,,
a1u-fragment04_76,,,
a1u-fragment04_77,,,
a1u-fragment04_78,,,
a1u-fragment04_80,,,
a1u-fragment04_85,,,
a1u-fragment04_95,,,
a1u-fragment04_98,,,
a1u-fragment04_103,,,
a1u-fragment04_110,,,
a1u-fragment04_111,,,
a1u-fragment04_112,,,
a1u-fragment04_113,,,
a1u-fragment04_115,,,
a1u-fragment04_116,,,
a1u-fragment04_118,,,
a1u-fragment04_122,,,
a1u-fragment04_123,,,
a1u-fragment04_124,,,
a1u-fragment04_125,,,
a1u-fragment04_127,,,
a1u-fragment04_130,,,
a1u-fragment04_131,,,
a1u-fragment04_132,,,
a1u-fragment04_133,,,
a1u-fragment04_134,,,
a1u-fragment04_138,,,
a1u-fragment04_140,,,
a1u-fragment04_143,,,
a1u-fragment04_145,,,
a1u-fragment04_148,,,
a1u-fragment04_149,,,
a1u-fragment04_150,,,
a1u-fragment04_151,,,
a1u-fragment04_152,,,
a1u-fragment04_156,,,
a1u-fragment04_157,,,
a1u-fragment04_158,,,
a1x-fragment03_154,,,
a1x-fragment03_156,,,
a1x-fragment03_157,,,
a1x-fragment03_162,,,
a1x-fragment04_164,,,
a1x-fragment04_165,,,
a1x-fragment04_167,,,
a1x-fragment05_174,,,
a1x-fragment05_177,,,
a1x-fragment05_178,,,
a1x-fragment05_179,,,
a1x-fragment05_183,,,
a1x-fragment05_185,,,
a1x-fragment05_186,,,
a1x-fragment05_189,,,
a2d-fragment05_29,,,
a2d-fragment05_32,,,
a2d-fragment05_33,,,
a2d-fragment05_37,,,
a2d-fragment05_40,,,
a2d-fragment05_42,,,
a2d-fragment05_43,,,
a2d-fragment05_45,,,
a2d-fragment05_47,,,
a2d-fragment05_48,,,
a2d-fragment05_53,,,
a2d-fragment05_54,,,
a2d-fragment05_55,,,
a2d-fragment05_59,,,
a2d-fragment05_63,,,
a2d-fragment05_64,,,
a2d-fragment05_67,,,
a2d-fragment05_68,,,
a2d-fragment05_69,,,
a2d-fragment05_71,,,
a2d-fragment05_72,,,
a2d-fragment05_73,,,
a2d-fragment05_74,,,
a2d-fragment05_75,,,
a2d-fragment05_76,,,
a2d-fragment05_78,,,
a2d-fragment05_79,,,
a2d-fragment05_80,,,
a2d-fragment05_82,,,
a2d-fragment05_86,,,
a2d-fragment05_89,,,
a31-fragment03_114,,,
a31-fragment03_115,,,
a31-fragment03_116,,,
a31-fragment03_118,,,
a31-fragment03_119,,,
a31-fragment03_121,,,
a31-fragment03_122,,,
a31-fragment03_125,,,
a31-fragment03_127,,,
a31-fragment03_130,,,
a31-fragment03_133,,,
a31-fragment03_134,,,
a31-fragment03_135,,,
a31-fragment03_136,,,
a31-fragment03_137,,,
a31-fragment03_138,,,
a31-fragment03_140,,,
a31-fragment03_141,,,
a31-fragment03_142,,,
a31-fragment03_143,,,
a31-fragment03_144,,,
a31-fragment03_145,,,
a31-fragment03_146,,,
a31-fragment03_147,,,
a31-fragment03_148,,,
a31-fragment03_149,,,
a31-fragment03_150,,,
a36-fragment07_183,,,
a36-fragment07_184,,,
a36-fragment07_186,,,
a36-fragment07_188,,,
a36-fragment07_190,,,
a36-fragment07_195,,,
a36-fragment07_196,,,
a36-fragment07_198,,,
a36-fragment07_199,,,
a36-fragment07_200,,,
a36-fragment07_201,,,
a36-fragment07_202,,,
a36-fragment07_203,,,
a36-fragment07_205,,,
a36-fragment07_206,,,
a38-fragment01_1,,,
a38-fragment01_3,,,
a38-fragment01_5,,,
a38-fragment01_9,,,
a38-fragment01_10,,,
a38-fragment01_15,,,
a38-fragment01_18,,,
a38-fragment01_19,,,
a38-fragment01_21,,,
a38-fragment01_24,,,
a38-fragment01_27,,,
a38-fragment01_28,,,
a38-fragment01_30,,,
a38-fragment01_33,,,
a39-fragment01_3,,,
a39-fragment01_12,,,
a39-fragment01_13,,,
a39-fragment01_14,,,
a39-fragment01_15,,,
a3c-fragment05_186,,,
a3c-fragment05_187,,,
a3c-fragment05_189,,,
a3c-fragment05_190,,,
a3c-fragment05_191,,,
a3c-fragment05_193,,,
a3c-fragment05_196,,,
a3c-fragment05_197,,,
a3c-fragment05_198,,,
a3c-fragment05_201,,,
a3c-fragment05_202,,,
a3c-fragment05_205,,,
a3c-fragment05_207,,,
a3c-fragment05_208,,,
a3c-fragment05_210,,,
a3c-fragment05_211,,,
a3c-fragment05_214,,,
a3c-fragment05_215,,,
a3c-fragment05_218,,,
a3c-fragment05_219,,,
a3c-fragment05_220,,,
a3c-fragment05_223,,,
a3c-fragment05_227,,,
a3c-fragment05_228,,,
a3c-fragment05_229,,,
a3c-fragment05_231,,,
a3c-fragment05_232,,,
a3c-fragment05_234,,,
a3c-fragment05_235,,,
a3c-fragment05_237,,,
a3c-fragment05_238,,,
a3c-fragment05_243,,,
a3c-fragment05_244,,,
a3c-fragment05_245,,,
a3c-fragment05_246,,,
a3c-fragment05_247,,,
a3c-fragment05_249,,,
a3c-fragment05_251,,,
a3c-fragment05_254,,,
a3e-fragment02_8,,,
a3e-fragment02_10,,,
a3e-fragment02_11,,,
a3e-fragment02_14,,,
a3e-fragment02_15,,,
a3e-fragment02_17,,,
a3e-fragment02_18,,,
a3e-fragment02_19,,,
a3e-fragment02_20,,,
a3e-fragment03_23,,,
a3e-fragment03_27,,,
a3e-fragment03_28,,,
a3e-fragment03_29,,,
a3e-fragment03_30,,,
a3e-fragment03_34,,,
a3e-fragment03_35,,,
a3e-fragment03_36,,,
a3e-fragment03_39,,,
a3e-fragment03_40,,,
a3e-fragment03_41,,,
a3e-fragment03_42,,,
a3e-fragment03_43,,,
a3e-fragment03_45,,,
a3e-fragment03_46,,,
a3e-fragment03_47,,,
a3e-fragment03_53,,,
a3e-fragment03_55,,,
a3e-fragment03_57,,,
a3e-fragment03_58,,,
a3k-fragment11_110,,,
a3k-fragment11_114,,,
a3k-fragment11_115,,,
a3k-fragment11_118,,,
a3k-fragment11_119,,,
a3k-fragment11_120,,,
a3k-fragment11_123,,,
a3k-fragment11_127,,,
a3k-fragment11_128,,,
a3k-fragment11_130,,,
a3k-fragment11_134,,,
a3k-fragment11_136,,,
a3k-fragment11_138,,,
a3k-fragment11_139,,,
a3k-fragment11_140,,,
a3k-fragment11_141,,,
a3k-fragment11_143,,,
a3k-fragment11_144,,,
a3k-fragment11_145,,,
a3k-fragment11_146,,,
a3k-fragment11_147,,,
a3k-fragment11_149,,,
a3k-fragment11_150,,,
a3k-fragment11_155,,,
a3k-fragment11_158,,,
a3k-fragment11_159,,,
a3k-fragment11_160,,,
a3k-fragment11_162,,,
a3k-fragment11_164,,,
a3m-fragment02_47,,,
a3m-fragment02_48,,,
a3m-fragment02_58,,,
a3m-fragment02_64,,,
a3m-fragment02_65,,,
a3m-fragment02_67,,,
a3m-fragment02_68,,,
a3m-fragment02_69,,,
a3m-fragment02_70,,,
a3m-fragment02_71,,,
a3m-fragment02_72,,,
a3m-fragment02_73,,,
a3m-fragment02_74,,,
a3m-fragment02_76,,,
a3m-fragment02_77,,,
a3m-fragment02_78,,,
a3m-fragment02_81,,,
a3m-fragment02_83,,,
a3m-fragment02_84,,,
a3m-fragment02_85,,,
a3m-fragment02_86,,,
a3m-fragment02_88,,,
a3p-fragment09_160,,,
a3p-fragment09_161,,,
a3p-fragment09_162,,,
a3p-fragment09_163,,,
a3p-fragment09_164,,,
a3p-fragment09_165,,,
a3p-fragment09_166,,,
a3p-fragment09_167,,,
a3p-fragment09_168,,,
a3p-fragment09_170,,,
a3p-fragment09_171,,,
a3p-fragment09_173,,,
a3p-fragment09_174,,,
a3p-fragment09_175,,,
a3p-fragment09_176,,,
a3p-fragment09_178,,,
a3p-fragment09_179,,,
a3p-fragment09_183,,,
a3p-fragment09_185,,,
a3p-fragment09_188,,,
a3p-fragment09_191,,,
a3p-fragment09_192,,,
a3p-fragment09_193,,,
a3p-fragment09_194,,,
a3p-fragment09_196,,,
a3p-fragment09_197,,,
a3p-fragment09_199,,,
a3p-fragment09_201,,,
a3p-fragment09_202,,,
a3p-fragment09_205,,,
a4d-fragment02_71,,,
a4d-fragment02_72,,,
a4d-fragment02_73,,,
a4d-fragment02_78,,,
a4d-fragment02_79,,,
a4d-fragment02_80,,,
a4d-fragment02_83,,,
a4d-fragment02_84,,,
a4d-fragment02_87,,,
a4d-fragment02_89,,,
a4d-fragment02_90,,,
a4d-fragment02_97,,,
a4d-fragment02_98,,,
a4d-fragment02_105,,,
a4d-fragment02_106,,,
a4d-fragment02_108,,,
a4d-fragment02_117,,,
a4d-fragment02_120,,,
a4d-fragment02_122,,,
a5e-fragment06_144,,,
a5e-fragment06_145,,,
a5e-fragment06_147,,,
a5e-fragment06_149,,,
a5e-fragment06_150,,,
a5e-fragment06_151,,,
a5e-fragment06_154,,,
a5e-fragment06_155,,,
a5e-fragment06_156,,,
a5e-fragment06_157,,,
a5e-fragment06_161,,,
a5e-fragment06_163,,,
a5e-fragment06_166,,,
a5e-fragment06_167,,,
a5e-fragment06_168,,,
a5e-fragment06_169,,,
a5e-fragment06_171,,,
a5e-fragment06_172,,,
a5e-fragment06_174,,,
a5e-fragment06_175,,,
a5e-fragment06_178,,,
a5e-fragment06_180,,,
a5e-fragment06_183,,,
a5e-fragment06_184,,,
a5e-fragment06_187,,,
a5e-fragment06_188,,,
a5e-fragment06_189,,,
a5e-fragment06_190,,,
a5e-fragment06_195,,,
a5e-fragment06_196,,,
a5e-fragment06_198,,,
a5e-fragment06_200,,,
a6u-fragment02_164,,,
a6u-fragment02_165,,,
a6u-fragment02_166,,,
a6u-fragment02_167,,,
a6u-fragment02_171,,,
a6u-fragment02_173,,,
a6u-fragment02_175,,,
a6u-fragment02_176,,,
a6u-fragment02_178,,,
a6u-fragment02_180,,,
a6u-fragment02_182,,,
a6u-fragment02_183,,,
a6u-fragment02_184,,,
a6u-fragment02_188,,,
a6u-fragment02_191,,,
a6u-fragment02_197,,,
a6u-fragment02_198,,,
a6u-fragment02_200,,,
a6u-fragment02_203,,,
a6u-fragment02_205,,,
a6u-fragment02_210,,,
a6u-fragment02_211,,,
a6u-fragment02_215,,,
a6u-fragment02_216,,,
a6u-fragment02_217,,,
a6u-fragment02_218,,,
a6u-fragment02_219,,,
a6u-fragment02_223,,,
a6u-fragment02_224,,,
a6u-fragment02_228,,,
a6u-fragment02_230,,,
a6u-fragment02_234,,,
a6u-fragment02_235,,,
a6u-fragment02_236,,,
a6u-fragment02_237,,,
a6u-fragment02_241,,,
a6u-fragment02_245,,,
a6u-fragment02_254,,,
a6u-fragment02_255,,,
a6u-fragment02_256,,,
a6u-fragment02_257,,,
a6u-fragment02_258,,,
a6u-fragment02_259,,,
a6u-fragment02_261,,,
a6u-fragment02_265,,,
a6u-fragment02_266,,,
a6u-fragment02_269,,,
a6u-fragment02_270,,,
a6u-fragment02_272,,,
a6u-fragment02_273,,,
a6u-fragment02_274,,,
a6u-fragment02_276,,,
a6u-fragment02_278,,,
a6u-fragment02_279,,,
a6u-fragment02_282,,,
a6u-fragment02_283,,,
a6u-fragment02_285,,,
a6u-fragment02_287,,,
a6u-fragment02_290,,,
a6u-fragment02_291,,,
a6u-fragment02_292,,,
a6u-fragment02_293,,,
a6u-fragment02_297,,,
a6u-fragment02_299,,,
a6u-fragment02_300,,,
a6u-fragment02_301,,,
a6u-fragment02_302,,,
a6u-fragment02_303,,,
a6u-fragment02_305,,,
a7s-fragment03_40,,,
a7s-fragment03_41,,,
a7s-fragment03_44,,,
a7s-fragment03_47,,,
a7s-fragment03_48,,,
a7s-fragment03_51,,,
a7s-fragment03_52,,,
a7s-fragment03_54,,,
a7s-fragment03_59,,,
a7s-fragment03_61,,,
a7s-fragment03_62,,,
a7s-fragment03_63,,,
a7s-fragment03_65,,,
a7s-fragment03_66,,,
a7s-fragment03_68,,,
a7s-fragment03_69,,,
a7s-fragment03_70,,,
a7s-fragment03_75,,,
a7s-fragment03_77,,,
a7s-fragment03_80,,,
a7t-fragment01_1,,,
a7t-fragment01_2,,,
a7t-fragment01_5,,,
a7t-fragment01_8,,,
a7t-fragment01_13,,,
a7t-fragment01_17,,,
a7t-fragment01_19,,,
a7t-fragment01_21,,,
a7t-fragment01_25,,,
a7t-fragment01_26,,,
a7t-fragment01_29,,,
a7t-fragment01_30,,,
a7t-fragment01_31,,,
a7t-fragment01_34,,,
a7t-fragment01_35,,,
a7t-fragment01_37,,,
a7t-fragment01_38,,,
a7t-fragment01_41,,,
a7w-fragment01_3,,,
a7w-fragment01_4,,,
a7w-fragment01_7,,,
a7w-fragment01_8,,,
a7w-fragment01_9,,,
a7w-fragment01_10,,,
a7w-fragment01_13,,,
a7w-fragment01_17,,,
a7w-fragment01_18,,,
a7w-fragment01_20,,,
a7w-fragment01_24,,,
a7w-fragment01_29,,,
a7w-fragment01_33,,,
a7w-fragment01_34,,,
a7w-fragment01_40,,,
a7w-fragment01_41,,,
a7w-fragment01_46,,,
a7w-fragment01_47,,,
a7w-fragment01_49,,,
a7w-fragment01_50,,,
a7w-fragment01_53,,,
a7w-fragment01_54,,,
a7w-fragment01_55,,,
a7w-fragment01_56,,,
a7w-fragment01_57,,,
a7w-fragment01_65,,,
a7w-fragment01_68,,,
a7w-fragment01_69,,,
a7w-fragment01_71,,,
a7w-fragment01_74,,,
a7w-fragment01_75,,,
a7w-fragment01_76,,,
a7w-fragment01_77,,,
a7w-fragment01_78,,,
a7y-fragment03_170,,,
a7y-fragment03_171,,,
a7y-fragment03_173,,,
a7y-fragment03_176,,,
a7y-fragment03_181,,,
a7y-fragment03_182,,,
a7y-fragment03_183,,,
a7y-fragment03_184,,,
a7y-fragment03_189,,,
a7y-fragment03_190,,,
a7y-fragment03_192,,,
a7y-fragment03_195,,,
a7y-fragment03_197,,,
a7y-fragment03_198,,,
a7y-fragment03_199,,,
a7y-fragment03_204,,,
a7y-fragment03_207,,,
a7y-fragment03_208,,,
a7y-fragment03_209,,,
a7y-fragment03_210,,,
a80-fragment15_275,,,
a80-fragment15_276,,,
a80-fragment15_278,,,
a80-fragment15_282,,,
a80-fragment15_285,,,
a80-fragment15_287,,,
a80-fragment15_289,,,
a80-fragment15_290,,,
a80-fragment15_292,,,
a80-fragment15_294,,,
a80-fragment15_295,,,
a80-fragment15_299,,,
a80-fragment15_300,,,
a8m-fragment02_60,,,
a8m-fragment02_62,,,
a8m-fragment02_64,,,
a8m-fragment02_68,,,
a8m-fragment02_75,,,
a8m-fragment02_76,,,
a8n-fragment19_309,,,
a8n-fragment19_310,,,
a8n-fragment19_314,,,
a8n-fragment19_316,,,
a8n-fragment19_317,,,
a8n-fragment19_321,,,
a8n-fragment19_322,,,
a8n-fragment19_323,,,
a8n-fragment19_325,,,
a8n-fragment19_327,,,
a8n-fragment19_329,,,
a8n-fragment19_331,,,
a8n-fragment19_332,,,
a8n-fragment19_333,,,
a8n-fragment19_335,,,
a8n-fragment19_336,,,
a8n-fragment19_338,,,
a8n-fragment19_340,,,
a8n-fragment19_342,,,
a8n-fragment19_343,,,
a8n-fragment19_344,,,
a8n-fragment19_345,,,
a8n-fragment19_348,,,
a8n-fragment19_353,,,
a8r-fragment02_21,,,
a8r-fragment02_22,,,
a8r-fragment02_23,,,
a8r-fragment02_24,,,
a8r-fragment02_26,,,
a8r-fragment02_28,,,
a8r-fragment02_31,,,
a8r-fragment02_33,,,
a8r-fragment02_34,,,
a8r-fragment02_37,,,
a8r-fragment02_39,,,
a8r-fragment02_40,,,
a8r-fragment02_42,,,
a8r-fragment02_44,,,
a8r-fragment02_47,,,
a8r-fragment02_48,,,
a8r-fragment02_49,,,
a8r-fragment02_52,,,
a8r-fragment02_54,,,
a8r-fragment02_55,,,
a8r-fragment02_58,,,
a8r-fragment02_59,,,
a8r-fragment02_63,,,
a8r-fragment02_64,,,
a8r-fragment02_65,,,
a8r-fragment02_66,,,
a8r-fragment02_67,,,
a8r-fragment02_69,,,
a8r-fragment02_72,,,
a8u-fragment14_317,,,
a8u-fragment14_318,,,
a8u-fragment14_319,,,
a8u-fragment14_324,,,
a8u-fragment14_326,,,
a8u-fragment14_327,,,
a8u-fragment14_329,,,
a8u-fragment14_332,,,
a8u-fragment14_334,,,
a8u-fragment14_335,,,
a8u-fragment14_337,,,
a8u-fragment14_339,,,
a8u-fragment14_340,,,
a8u-fragment14_342,,,
a8u-fragment14_343,,,
a8u-fragment14_344,,,
a8u-fragment14_345,,,
a8u-fragment14_346,,,
a8u-fragment14_348,,,
a8u-fragment14_349,,,
a8u-fragment14_350,,,
a8u-fragment14_352,,,
a8u-fragment14_354,,,
a8u-fragment14_355,,,
a8u-fragment14_357,,,
a8u-fragment14_358,,,
a8u-fragment14_361,,,
a8u-fragment14_362,,,
a98-fragment03_51,,,
a98-fragment03_53,,,
a98-fragment03_56,,,
a98-fragment03_57,,,
a98-fragment03_58,,,
a98-fragment03_64,,,
a98-fragment03_67,,,
a98-fragment03_68,,,
a98-fragment03_69,,,
a98-fragment03_73,,,
a98-fragment03_74,,,
a98-fragment03_75,,,
a98-fragment03_77,,,
a98-fragment03_79,,,
a98-fragment03_80,,,
a98-fragment03_82,,,
a9j-fragment01_3,,,
a9j-fragment01_5,,,
a9j-fragment01_7,,,
a9j-fragment01_8,,,
a9j-fragment01_9,,,
a9j-fragment01_10,,,
a9j-fragment01_11,,,
a9j-fragment01_12,,,
a9j-fragment01_13,,,
a9j-fragment01_14,,,
a9j-fragment01_16,,,
a9j-fragment01_17,,,
a9j-fragment01_18,,,
a9j-fragment01_21,,,
a9j-fragment01_25,,,
a9j-fragment01_29,,,
a9j-fragment01_31,,,
a9j-fragment01_32,,,
a9j-fragment01_35,,,
a9j-fragment01_36,,,
a9j-fragment01_38,,,
a9j-fragment01_41,,,
a9j-fragment01_42,,,
a9j-fragment01_45,,,
a9j-fragment01_54,,,
a9j-fragment01_56,,,
a9j-fragment01_57,,,
a9j-fragment01_58,,,
a9j-fragment01_61,,,
a9j-fragment01_64,,,
a9j-fragment01_66,,,
a9j-fragment01_67,,,
a9j-fragment01_69,,,
a9j-fragment01_70,,,
a9j-fragment01_71,,,
a9j-fragment01_72,,,
a9j-fragment01_73,,,
a9j-fragment01_74,,,
aa3-fragment08_213,,,
aa3-fragment08_214,,,
aa3-fragment08_216,,,
aa3-fragment08_217,,,
aa3-fragment08_218,,,
aa3-fragment08_221,,,
aa3-fragment08_228,,,
aa3-fragment08_231,,,
aa3-fragment08_234,,,
aa3-fragment08_235,,,
aa3-fragment08_244,,,
aa3-fragment08_246,,,
aa3-fragment08_247,,,
aa3-fragment08_250,,,
aa3-fragment08_251,,,
ab9-fragment03_792,,,
ab9-fragment03_796,,,
ab9-fragment03_797,,,
ab9-fragment03_800,,,
ab9-fragment03_801,,,
ab9-fragment03_802,,,
ab9-fragment03_803,,,
ab9-fragment03_807,,,
ab9-fragment03_810,,,
ab9-fragment03_811,,,
ab9-fragment03_812,,,
ab9-fragment03_813,,,
ab9-fragment03_814,,,
ab9-fragment03_815,,,
ab9-fragment03_817,,,
ab9-fragment03_819,,,
ab9-fragment03_820,,,
ab9-fragment03_821,,,
ab9-fragment03_825,,,
ab9-fragment03_826,,,
ab9-fragment03_828,,,
ab9-fragment03_834,,,
ab9-fragment03_837,,,
ab9-fragment03_838,,,
ab9-fragment03_839,,,
ab9-fragment03_841,,,
ab9-fragment03_851,,,
ab9-fragment03_854,,,
ab9-fragment03_855,,,
ab9-fragment03_856,,,
